row_id,num_sold,product
8687,257,Tee
8688,188,Mug
8689,460,Cap
8690,103,Tee
8691,322,Mug
8692,789,Cap
8693,167,Tee
8694,148,Mug
8695,390,Cap
8696,87,Tee
8697,274,Mug
8698,642,Cap
8699,151,Tee
8700,232,Mug
8701,574,Cap
8702,140,Tee
8703,479,Mug
8704,1090,Cap
8705,251,Tee
8706,186,Mug
8707,456,Cap
8708,100,Tee
8709,299,Mug
8710,756,Cap
8711,166,Tee
8712,159,Mug
8713,379,Cap
8714,90,Tee
8715,300,Mug
8716,640,Cap
8717,164,Tee
8718,286,Mug
8719,617,Cap
8720,139,Tee
8721,466,Mug
8722,1090,Cap
8723,253,Tee
8724,188,Mug
8725,476,Cap
8726,105,Tee
8727,327,Mug
8728,806,Cap
8729,189,Tee
8730,196,Mug
8731,463,Cap
8732,104,Tee
8733,348,Mug
8734,788,Cap
8735,197,Tee
8736,356,Mug
8737,693,Cap
8738,183,Tee
8739,505,Mug
8740,1179,Cap
8741,290,Tee
8742,227,Mug
8743,544,Cap
8744,136,Tee
8745,371,Mug
8746,941,Cap
8747,218,Tee
9306,127,Mug
9307,304,Cap
9308,85,Tee
9309,272,Mug
9310,588,Cap
9311,157,Tee
9312,242,Mug
9313,491,Cap
9314,142,Tee
9315,422,Mug
9316,790,Cap
9317,248,Tee
9318,172,Mug
9319,390,Cap
9320,106,Tee
9321,280,Mug
9322,630,Cap
9323,182,Tee
9324,138,Mug
9325,337,Cap
9326,82,Tee
9327,235,Mug
9328,581,Cap
9329,143,Tee
9330,263,Mug
9331,580,Cap
9332,139,Tee
9333,384,Mug
9334,945,Cap
9335,251,Tee
9336,162,Mug
9337,411,Cap
9338,96,Tee
9339,302,Mug
9340,714,Cap
9341,168,Tee
9342,148,Mug
9343,357,Cap
9344,92,Tee
9345,267,Mug
9346,594,Cap
9347,153,Tee
9348,241,Mug
9349,572,Cap
9350,141,Tee
9351,452,Mug
9352,1012,Cap
9353,270,Tee
9354,184,Mug
9355,460,Cap
9356,112,Tee
9357,329,Mug
9358,734,Cap
9359,202,Tee
9360,184,Mug
9361,406,Cap
9362,101,Tee
9363,315,Mug
9364,711,Cap
9365,189,Tee
9366,306,Mug
9367,719,Cap
9368,177,Tee
9369,490,Mug
9370,1122,Cap
9371,285,Tee
9372,201,Mug
9373,496,Cap
9374,113,Tee
9375,396,Mug
9376,875,Cap
9377,218,Tee
9378,186,Mug
9379,397,Cap
9380,108,Tee
9381,316,Mug
9382,738,Cap
9383,200,Tee
9384,311,Mug
9385,705,Cap
9386,162,Tee
9387,484,Mug
9388,1133,Cap
9389,295,Tee
9390,224,Mug
9391,494,Cap
9392,126,Tee
9393,400,Mug
9394,875,Cap
9395,221,Tee
9396,146,Mug
9397,353,Cap
9398,91,Tee
9399,245,Mug
9400,573,Cap
9401,158,Tee
9402,225,Mug
9403,510,Cap
9404,139,Tee
9405,397,Mug
9406,963,Cap
9407,259,Tee
9408,167,Mug
9409,390,Cap
9410,97,Tee
9411,315,Mug
9412,698,Cap
9413,175,Tee
9414,155,Mug
9415,305,Cap
9416,89,Tee
9417,244,Mug
9418,563,Cap
9419,150,Tee
9420,206,Mug
9421,509,Cap
9422,143,Tee
9423,417,Mug
9424,903,Cap
9425,248,Tee
9426,182,Mug
9427,403,Cap
9428,99,Tee
9429,336,Mug
9430,627,Cap
9431,178,Tee
9432,133,Mug
9433,358,Cap
9434,85,Tee
9435,266,Mug
9436,518,Cap
9437,149,Tee
9438,236,Mug
9439,517,Cap
9440,134,Tee
9441,437,Mug
9442,922,Cap
9443,250,Tee
9444,176,Mug
9445,421,Cap
9446,111,Tee
9447,338,Mug
9448,797,Cap
9449,179,Tee
9450,146,Mug
9451,314,Cap
9452,81,Tee
9453,253,Mug
9454,550,Cap
9455,150,Tee
9456,230,Mug
9457,548,Cap
9458,143,Tee
9459,414,Mug
9460,934,Cap
9461,236,Tee
9462,202,Mug
9463,448,Cap
9464,125,Tee
9465,371,Mug
9466,844,Cap
9467,210,Tee
9468,148,Mug
9469,353,Cap
9470,91,Tee
9471,236,Mug
9472,586,Cap
9473,154,Tee
9474,248,Mug
9475,576,Cap
9476,149,Tee
9477,429,Mug
9478,996,Cap
9479,251,Tee
9480,196,Mug
9481,480,Cap
9482,129,Tee
9483,390,Mug
9484,791,Cap
9485,229,Tee
9486,180,Mug
9487,394,Cap
9488,107,Tee
9489,321,Mug
9490,711,Cap
9491,178,Tee
9492,298,Mug
9493,672,Cap
9494,174,Tee
9495,533,Mug
9496,1133,Cap
9497,287,Tee
9498,235,Mug
9499,560,Cap
9500,155,Tee
9501,400,Mug
9502,953,Cap
9503,255,Tee
9504,189,Mug
9505,404,Cap
9506,112,Tee
9507,342,Mug
9508,665,Cap
9509,173,Tee
9510,317,Mug
9511,666,Cap
9512,171,Tee
9513,565,Mug
9514,1152,Cap
9515,316,Tee
9516,240,Mug
9517,529,Cap
9518,150,Tee
9519,398,Mug
9520,900,Cap
9521,269,Tee
9522,146,Mug
9523,341,Cap
9524,88,Tee
9525,249,Mug
9526,612,Cap
9527,149,Tee
9528,237,Mug
9529,517,Cap
9530,137,Tee
9531,449,Mug
9532,840,Cap
9533,266,Tee
9534,186,Mug
9535,388,Cap
9536,107,Tee
9537,309,Mug
9538,684,Cap
9539,198,Tee
9540,137,Mug
9541,314,Cap
9542,84,Tee
9543,249,Mug
9544,591,Cap
9545,136,Tee
9546,248,Mug
9547,514,Cap
9548,139,Tee
9549,407,Mug
9550,860,Cap
9551,243,Tee
9552,167,Mug
9553,411,Cap
9554,94,Tee
9555,292,Mug
9556,749,Cap
9557,189,Tee
9558,148,Mug
9559,326,Cap
9560,81,Tee
9561,252,Mug
9562,564,Cap
9563,156,Tee
9564,243,Mug
9565,526,Cap
9566,126,Tee
9567,409,Mug
9568,934,Cap
9569,236,Tee
9570,186,Mug
9571,376,Cap
9572,94,Tee
9573,308,Mug
9574,647,Cap
9575,163,Tee
9576,146,Mug
9577,308,Cap
9578,83,Tee
9579,260,Mug
9580,576,Cap
9581,159,Tee
9582,237,Mug
9583,454,Cap
9584,143,Tee
9585,410,Mug
9586,838,Cap
9587,232,Tee
9588,181,Mug
9589,389,Cap
9590,110,Tee
9591,327,Mug
9592,675,Cap
9593,161,Tee
9594,135,Mug
9595,328,Cap
9596,89,Tee
9597,268,Mug
9598,615,Cap
9599,163,Tee
9600,261,Mug
9601,511,Cap
9602,149,Tee
9603,418,Mug
9604,1006,Cap
9605,272,Tee
9606,174,Mug
9607,400,Cap
9608,103,Tee
9609,301,Mug
9610,694,Cap
9611,177,Tee
9612,192,Mug
9613,369,Cap
9614,103,Tee
9615,318,Mug
9616,689,Cap
9617,162,Tee
9618,278,Mug
9619,709,Cap
9620,180,Tee
9621,451,Mug
9622,1137,Cap
9623,296,Tee
9624,213,Mug
9625,467,Cap
9626,127,Tee
9627,359,Mug
9628,753,Cap
9629,217,Tee
9630,183,Mug
9631,383,Cap
9632,106,Tee
9633,348,Mug
9634,647,Cap
9635,192,Tee
9636,281,Mug
9637,638,Cap
9638,185,Tee
9639,492,Mug
9640,1101,Cap
9641,281,Tee
9642,213,Mug
9643,490,Cap
9644,127,Tee
9645,369,Mug
9646,837,Cap
9647,238,Tee
9648,126,Mug
9649,326,Cap
9650,84,Tee
9651,257,Mug
9652,576,Cap
9653,142,Tee
9654,225,Mug
9655,551,Cap
9656,145,Tee
9657,406,Mug
9658,887,Cap
9659,258,Tee
9660,167,Mug
9661,367,Cap
9662,100,Tee
9663,306,Mug
9664,645,Cap
9665,170,Tee
9666,137,Mug
9667,319,Cap
9668,80,Tee
9669,243,Mug
9670,594,Cap
9671,135,Tee
9672,224,Mug
9673,476,Cap
9674,145,Tee
9675,411,Mug
9676,843,Cap
9677,227,Tee
9678,172,Mug
9679,400,Cap
9680,103,Tee
9681,317,Mug
9682,649,Cap
9683,185,Tee
9684,145,Mug
9685,292,Cap
9686,76,Tee
9687,253,Mug
9688,538,Cap
9689,148,Tee
9690,201,Mug
9691,484,Cap
9692,142,Tee
9693,377,Mug
9694,815,Cap
9695,243,Tee
9696,159,Mug
9697,367,Cap
9698,111,Tee
9699,314,Mug
9700,612,Cap
9701,168,Tee
9702,138,Mug
9703,332,Cap
9704,81,Tee
9705,271,Mug
9706,513,Cap
9707,156,Tee
9708,216,Mug
9709,485,Cap
9710,150,Tee
9711,366,Mug
9712,847,Cap
9713,241,Tee
9714,164,Mug
9715,378,Cap
9716,101,Tee
9717,294,Mug
9718,649,Cap
9719,189,Tee
9720,153,Mug
9721,320,Cap
9722,90,Tee
9723,251,Mug
9724,552,Cap
9725,177,Tee
9726,266,Mug
9727,534,Cap
9728,160,Tee
9729,429,Mug
9730,886,Cap
9731,254,Tee
9732,179,Mug
9733,412,Cap
9734,108,Tee
9735,309,Mug
9736,684,Cap
9737,175,Tee
9738,200,Mug
9739,412,Cap
9740,116,Tee
9741,326,Mug
9742,704,Cap
9743,195,Tee
9744,267,Mug
9745,648,Cap
9746,166,Tee
9747,477,Mug
9748,1135,Cap
9749,315,Tee
9750,219,Mug
9751,495,Cap
9752,135,Tee
9753,383,Mug
9754,822,Cap
9755,228,Tee
9756,196,Mug
9757,422,Cap
9758,124,Tee
9759,319,Mug
9760,784,Cap
9761,211,Tee
9762,292,Mug
9763,568,Cap
9764,177,Tee
9765,534,Mug
9766,1090,Cap
9767,294,Tee
9768,261,Mug
9769,454,Cap
9770,146,Tee
9771,380,Mug
9772,851,Cap
9773,222,Tee
9774,187,Mug
9775,349,Cap
9776,95,Tee
9777,297,Mug
9778,615,Cap
9779,184,Tee
9780,211,Mug
9781,509,Cap
9782,138,Tee
9783,402,Mug
9784,907,Cap
9785,253,Tee
9786,194,Mug
9787,438,Cap
9788,120,Tee
9789,349,Mug
9790,740,Cap
9791,206,Tee
9792,178,Mug
9793,395,Cap
9794,116,Tee
9795,325,Mug
9796,676,Cap
9797,184,Tee
9798,209,Mug
9799,489,Cap
9800,142,Tee
9801,382,Mug
9802,776,Cap
9803,246,Tee
9804,212,Mug
9805,485,Cap
9806,132,Tee
9807,406,Mug
9808,838,Cap
9809,234,Tee
9810,203,Mug
9811,449,Cap
9812,115,Tee
9813,325,Mug
9814,729,Cap
9815,195,Tee
9816,223,Mug
9817,475,Cap
9818,133,Tee
9819,398,Mug
9820,850,Cap
9821,225,Tee
9822,224,Mug
9823,467,Cap
9824,142,Tee
9825,390,Mug
9826,813,Cap
9827,236,Tee
9828,183,Mug
9829,372,Cap
9830,106,Tee
9831,330,Mug
9832,650,Cap
9833,176,Tee
9834,220,Mug
9835,492,Cap
9836,145,Tee
9837,414,Mug
9838,858,Cap
9839,225,Tee
9840,230,Mug
9841,462,Cap
9842,132,Tee
9843,359,Mug
9844,795,Cap
9845,234,Tee
10404,138,Mug
10405,279,Cap
10406,89,Tee
10407,275,Mug
10408,419,Cap
10409,148,Tee
10410,239,Mug
10411,410,Cap
10412,137,Tee
10413,403,Mug
10414,738,Cap
10415,238,Tee
10416,177,Mug
10417,309,Cap
10418,94,Tee
10419,285,Mug
10420,591,Cap
10421,170,Tee
10422,148,Mug
10423,251,Cap
10424,89,Tee
10425,279,Mug
10426,457,Cap
10427,150,Tee
10428,238,Mug
10429,402,Cap
10430,136,Tee
10431,409,Mug
10432,742,Cap
10433,258,Tee
10434,183,Mug
10435,337,Cap
10436,110,Tee
10437,312,Mug
10438,541,Cap
10439,181,Tee
10440,149,Mug
10441,264,Cap
10442,88,Tee
10443,275,Mug
10444,476,Cap
10445,155,Tee
10446,245,Mug
10447,429,Cap
10448,138,Tee
10449,373,Mug
10450,769,Cap
10451,228,Tee
10452,176,Mug
10453,302,Cap
10454,100,Tee
10455,326,Mug
10456,538,Cap
10457,176,Tee
10458,140,Mug
10459,265,Cap
10460,85,Tee
10461,251,Mug
10462,471,Cap
10463,128,Tee
10464,244,Mug
10465,419,Cap
10466,125,Tee
10467,419,Mug
10468,745,Cap
10469,254,Tee
10470,151,Mug
10471,311,Cap
10472,104,Tee
10473,319,Mug
10474,578,Cap
10475,185,Tee
10476,161,Mug
10477,304,Cap
10478,84,Tee
10479,247,Mug
10480,478,Cap
10481,156,Tee
10482,249,Mug
10483,428,Cap
10484,155,Tee
10485,397,Mug
10486,702,Cap
10487,254,Tee
10488,170,Mug
10489,324,Cap
10490,108,Tee
10491,329,Mug
10492,677,Cap
10493,183,Tee
10494,189,Mug
10495,327,Cap
10496,94,Tee
10497,317,Mug
10498,582,Cap
10499,181,Tee
10500,288,Mug
10501,514,Cap
10502,164,Tee
10503,542,Mug
10504,996,Cap
10505,311,Tee
10506,238,Mug
10507,384,Cap
10508,135,Tee
10509,381,Mug
10510,625,Cap
10511,238,Tee
10512,199,Mug
10513,339,Cap
10514,106,Tee
10515,336,Mug
10516,580,Cap
10517,189,Tee
10518,280,Mug
10519,543,Cap
10520,170,Tee
10521,524,Mug
10522,868,Cap
10523,301,Tee
10524,238,Mug
10525,374,Cap
10526,123,Tee
10527,362,Mug
10528,691,Cap
10529,225,Tee
10530,162,Mug
10531,255,Cap
10532,89,Tee
10533,239,Mug
10534,482,Cap
10535,151,Tee
10536,235,Mug
10537,371,Cap
10538,147,Tee
10539,425,Mug
10540,739,Cap
10541,247,Tee
10542,178,Mug
10543,325,Cap
10544,103,Tee
10545,308,Mug
10546,533,Cap
10547,163,Tee
10548,161,Mug
10549,255,Cap
10550,95,Tee
10551,268,Mug
10552,454,Cap
10553,168,Tee
10554,238,Mug
10555,416,Cap
10556,133,Tee
10557,433,Mug
10558,641,Cap
10559,226,Tee
10560,178,Mug
10561,301,Cap
10562,104,Tee
10563,328,Mug
10564,536,Cap
10565,190,Tee
10566,157,Mug
10567,279,Cap
10568,82,Tee
10569,237,Mug
10570,447,Cap
10571,146,Tee
10572,253,Mug
10573,411,Cap
10574,142,Tee
10575,448,Mug
10576,759,Cap
10577,242,Tee
10578,181,Mug
10579,291,Cap
10580,109,Tee
10581,278,Mug
10582,540,Cap
10583,188,Tee
10584,141,Mug
10585,260,Cap
10586,80,Tee
10587,265,Mug
10588,476,Cap
10589,147,Tee
10590,224,Mug
10591,402,Cap
10592,150,Tee
10593,439,Mug
10594,736,Cap
10595,221,Tee
10596,179,Mug
10597,304,Cap
10598,103,Tee
10599,307,Mug
10600,536,Cap
10601,170,Tee
10602,165,Mug
10603,275,Cap
10604,101,Tee
10605,283,Mug
10606,465,Cap
10607,163,Tee
10608,249,Mug
10609,498,Cap
10610,146,Tee
10611,405,Mug
10612,820,Cap
10613,270,Tee
10614,186,Mug
10615,328,Cap
10616,103,Tee
10617,325,Mug
10618,569,Cap
10619,206,Tee
10620,193,Mug
10621,338,Cap
10622,111,Tee
10623,347,Mug
10624,551,Cap
10625,192,Tee
10626,277,Mug
10627,465,Cap
10628,180,Tee
10629,519,Mug
10630,934,Cap
10631,319,Tee
10632,210,Mug
10633,402,Cap
10634,124,Tee
10635,414,Mug
10636,640,Cap
10637,231,Tee
10638,190,Mug
10639,351,Cap
10640,105,Tee
10641,332,Mug
10642,569,Cap
10643,188,Tee
10644,292,Mug
10645,539,Cap
10646,168,Tee
10647,503,Mug
10648,972,Cap
10649,318,Tee
10650,202,Mug
10651,346,Cap
10652,137,Tee
10653,416,Mug
10654,707,Cap
10655,220,Tee
10656,152,Mug
10657,232,Cap
10658,78,Tee
10659,271,Mug
10660,427,Cap
10661,152,Tee
10662,256,Mug
10663,417,Cap
10664,125,Tee
10665,423,Mug
10666,732,Cap
10667,245,Tee
10668,176,Mug
10669,289,Cap
10670,106,Tee
10671,315,Mug
10672,530,Cap
10673,159,Tee
10674,154,Mug
10675,274,Cap
10676,87,Tee
10677,256,Mug
10678,450,Cap
10679,162,Tee
10680,240,Mug
10681,411,Cap
10682,141,Tee
10683,453,Mug
10684,656,Cap
10685,229,Tee
10686,179,Mug
10687,301,Cap
10688,110,Tee
10689,308,Mug
10690,563,Cap
10691,172,Tee
10692,140,Mug
10693,251,Cap
10694,84,Tee
10695,251,Mug
10696,443,Cap
10697,147,Tee
10698,238,Mug
10699,411,Cap
10700,147,Tee
10701,436,Mug
10702,709,Cap
10703,237,Tee
10704,168,Mug
10705,299,Cap
10706,102,Tee
10707,304,Mug
10708,511,Cap
10709,180,Tee
10710,139,Mug
10711,242,Cap
10712,88,Tee
10713,272,Mug
10714,468,Cap
10715,147,Tee
10716,246,Mug
10717,419,Cap
10718,135,Tee
10719,376,Mug
10720,754,Cap
10721,235,Tee
10722,181,Mug
10723,292,Cap
10724,98,Tee
10725,303,Mug
10726,504,Cap
10727,185,Tee
10728,167,Mug
10729,250,Cap
10730,90,Tee
10731,256,Mug
10732,454,Cap
10733,140,Tee
10734,256,Mug
10735,391,Cap
10736,146,Tee
10737,455,Mug
10738,736,Cap
10739,260,Tee
10740,184,Mug
10741,321,Cap
10742,110,Tee
10743,341,Mug
10744,526,Cap
10745,178,Tee
10746,185,Mug
10747,326,Cap
10748,113,Tee
10749,331,Mug
10750,520,Cap
10751,169,Tee
10752,312,Mug
10753,537,Cap
10754,176,Tee
10755,520,Mug
10756,853,Cap
10757,332,Tee
10758,220,Mug
10759,405,Cap
10760,118,Tee
10761,391,Mug
10762,681,Cap
10763,239,Tee
10764,180,Mug
10765,303,Cap
10766,103,Tee
10767,343,Mug
10768,572,Cap
10769,185,Tee
10770,308,Mug
10771,441,Cap
10772,193,Tee
10773,534,Mug
10774,866,Cap
10775,312,Tee
10776,230,Mug
10777,382,Cap
10778,134,Tee
10779,440,Mug
10780,604,Cap
10781,210,Tee
10782,145,Mug
10783,245,Cap
10784,91,Tee
10785,272,Mug
10786,488,Cap
10787,145,Tee
10788,237,Mug
10789,381,Cap
10790,131,Tee
10791,415,Mug
10792,716,Cap
10793,220,Tee
10794,173,Mug
10795,296,Cap
10796,105,Tee
10797,297,Mug
10798,522,Cap
10799,191,Tee
10800,155,Mug
10801,239,Cap
10802,91,Tee
10803,254,Mug
10804,450,Cap
10805,148,Tee
10806,256,Mug
10807,393,Cap
10808,145,Tee
10809,424,Mug
10810,719,Cap
10811,228,Tee
10812,184,Mug
10813,287,Cap
10814,104,Tee
10815,325,Mug
10816,511,Cap
10817,172,Tee
10818,164,Mug
10819,245,Cap
10820,87,Tee
10821,278,Mug
10822,427,Cap
10823,153,Tee
10824,252,Mug
10825,418,Cap
10826,141,Tee
10827,440,Mug
10828,680,Cap
10829,214,Tee
10830,191,Mug
10831,305,Cap
10832,93,Tee
10833,343,Mug
10834,481,Cap
10835,183,Tee
10836,165,Mug
10837,262,Cap
10838,84,Tee
10839,278,Mug
10840,447,Cap
10841,142,Tee
10842,241,Mug
10843,374,Cap
10844,133,Tee
10845,416,Mug
10846,690,Cap
10847,252,Tee
10848,199,Mug
10849,291,Cap
10850,101,Tee
10851,312,Mug
10852,557,Cap
10853,176,Tee
10854,178,Mug
10855,280,Cap
10856,87,Tee
10857,298,Mug
10858,468,Cap
10859,153,Tee
10860,240,Mug
10861,433,Cap
10862,144,Tee
10863,481,Mug
10864,717,Cap
10865,245,Tee
10866,199,Mug
10867,323,Cap
10868,104,Tee
10869,321,Mug
10870,523,Cap
10871,184,Tee
10872,209,Mug
10873,330,Cap
10874,107,Tee
10875,303,Mug
10876,532,Cap
10877,179,Tee
10878,299,Mug
10879,522,Cap
10880,157,Tee
10881,536,Mug
10882,915,Cap
10883,290,Tee
10884,230,Mug
10885,370,Cap
10886,136,Tee
10887,429,Mug
10888,671,Cap
10889,236,Tee
10890,189,Mug
10891,288,Cap
10892,113,Tee
10893,322,Mug
10894,512,Cap
10895,192,Tee
10896,312,Mug
10897,529,Cap
10898,175,Tee
10899,545,Mug
10900,893,Cap
10901,296,Tee
10902,241,Mug
10903,362,Cap
10904,116,Tee
10905,363,Mug
10906,657,Cap
10907,203,Tee
10908,137,Mug
10909,243,Cap
10910,80,Tee
10911,288,Mug
10912,447,Cap
10913,157,Tee
10914,245,Mug
10915,410,Cap
10916,136,Tee
10917,405,Mug
10918,712,Cap
10919,248,Tee
10920,196,Mug
10921,313,Cap
10922,106,Tee
10923,339,Mug
10924,524,Cap
10925,169,Tee
10926,167,Mug
10927,234,Cap
10928,83,Tee
10929,249,Mug
10930,436,Cap
10931,148,Tee
10932,230,Mug
10933,384,Cap
10934,142,Tee
10935,476,Mug
10936,697,Cap
10937,248,Tee
10938,189,Mug
10939,298,Cap
10940,105,Tee
10941,329,Mug
10942,502,Cap
10943,191,Tee
10944,158,Mug
10945,260,Cap
10946,81,Tee
10947,279,Mug
10948,411,Cap
10949,150,Tee
10950,270,Mug
10951,396,Cap
10952,132,Tee
10953,457,Mug
10954,642,Cap
10955,258,Tee
10956,190,Mug
10957,291,Cap
10958,111,Tee
10959,329,Mug
10960,566,Cap
10961,184,Tee
13716,222,Mug
13717,324,Cap
13718,93,Tee
13719,372,Mug
13720,664,Cap
13721,167,Tee
13722,328,Mug
13723,557,Cap
13724,156,Tee
13725,624,Mug
13726,1004,Cap
13727,238,Tee
13728,236,Mug
13729,423,Cap
13730,100,Tee
13731,418,Mug
13732,773,Cap
13733,187,Tee
13734,206,Mug
13735,368,Cap
13736,93,Tee
13737,368,Mug
13738,604,Cap
13739,169,Tee
13740,352,Mug
13741,595,Cap
13742,141,Tee
13743,560,Mug
13744,1054,Cap
13745,270,Tee
13746,230,Mug
13747,467,Cap
13748,99,Tee
13749,382,Mug
13750,719,Cap
13751,187,Tee
13752,222,Mug
13753,372,Cap
13754,96,Tee
13755,340,Mug
13756,687,Cap
13757,169,Tee
13758,356,Mug
13759,607,Cap
13760,157,Tee
13761,599,Mug
13762,1050,Cap
13763,258,Tee
13764,234,Mug
13765,466,Cap
13766,110,Tee
13767,473,Mug
13768,737,Cap
13769,220,Tee
13770,262,Mug
13771,489,Cap
13772,120,Tee
13773,452,Mug
13774,769,Cap
13775,210,Tee
13776,440,Mug
13777,699,Cap
13778,204,Tee
13779,724,Mug
13780,1291,Cap
13781,323,Tee
13782,312,Mug
13783,570,Cap
13784,128,Tee
13785,491,Mug
13786,991,Cap
13787,234,Tee
13788,251,Mug
13789,436,Cap
13790,116,Tee
13791,440,Mug
13792,764,Cap
13793,196,Tee
13794,431,Mug
13795,646,Cap
13796,173,Tee
13797,725,Mug
13798,1345,Cap
13799,332,Tee
13800,305,Mug
13801,532,Cap
13802,128,Tee
13803,498,Mug
13804,961,Cap
13805,224,Tee
13806,204,Mug
13807,360,Cap
13808,98,Tee
13809,360,Mug
13810,632,Cap
13811,161,Tee
13812,322,Mug
13813,566,Cap
13814,145,Tee
13815,613,Mug
13816,1052,Cap
13817,265,Tee
13818,243,Mug
13819,430,Cap
13820,101,Tee
13821,394,Mug
13822,764,Cap
13823,169,Tee
13824,204,Mug
13825,357,Cap
13826,92,Tee
13827,377,Mug
13828,607,Cap
13829,160,Tee
13830,323,Mug
13831,592,Cap
13832,149,Tee
13833,573,Mug
13834,1064,Cap
13835,272,Tee
13836,219,Mug
13837,391,Cap
13838,105,Tee
13839,412,Mug
13840,764,Cap
13841,182,Tee
13842,190,Mug
13843,395,Cap
13844,96,Tee
13845,367,Mug
13846,629,Cap
13847,166,Tee
13848,311,Mug
13849,559,Cap
13850,147,Tee
13851,553,Mug
13852,1094,Cap
13853,232,Tee
13854,215,Mug
13855,446,Cap
13856,101,Tee
13857,390,Mug
13858,739,Cap
13859,172,Tee
13860,211,Mug
13861,337,Cap
13862,99,Tee
13863,338,Mug
13864,633,Cap
13865,172,Tee
13866,347,Mug
13867,512,Cap
13868,152,Tee
13869,574,Mug
13870,1096,Cap
13871,246,Tee
13872,223,Mug
13873,393,Cap
13874,109,Tee
13875,427,Mug
13876,715,Cap
13877,177,Tee
13878,212,Mug
13879,379,Cap
13880,89,Tee
13881,383,Mug
13882,630,Cap
13883,170,Tee
13884,333,Mug
13885,685,Cap
13886,147,Tee
13887,588,Mug
13888,1017,Cap
13889,247,Tee
13890,234,Mug
13891,445,Cap
13892,118,Tee
13893,408,Mug
13894,736,Cap
13895,199,Tee
13896,249,Mug
13897,446,Cap
13898,122,Tee
13899,461,Mug
13900,767,Cap
13901,219,Tee
13902,437,Mug
13903,796,Cap
13904,193,Tee
13905,740,Mug
13906,1133,Cap
13907,333,Tee
13908,321,Mug
13909,511,Cap
13910,119,Tee
13911,508,Mug
13912,968,Cap
13913,236,Tee
13914,266,Mug
13915,510,Cap
13916,127,Tee
13917,421,Mug
13918,823,Cap
13919,204,Tee
13920,417,Mug
13921,767,Cap
13922,167,Tee
13923,713,Mug
13924,1320,Cap
13925,306,Tee
13926,279,Mug
13927,540,Cap
13928,130,Tee
13929,511,Mug
13930,1045,Cap
13931,228,Tee
13932,196,Mug
13933,346,Cap
13934,95,Tee
13935,356,Mug
13936,650,Cap
13937,144,Tee
13938,335,Mug
13939,578,Cap
13940,156,Tee
13941,556,Mug
13942,983,Cap
13943,266,Tee
13944,244,Mug
13945,462,Cap
13946,110,Tee
13947,422,Mug
13948,801,Cap
13949,180,Tee
13950,189,Mug
13951,381,Cap
13952,91,Tee
13953,375,Mug
13954,702,Cap
13955,158,Tee
13956,308,Mug
13957,615,Cap
13958,160,Tee
13959,599,Mug
13960,1120,Cap
13961,268,Tee
13962,244,Mug
13963,423,Cap
13964,106,Tee
13965,389,Mug
13966,765,Cap
13967,171,Tee
13968,200,Mug
13969,376,Cap
13970,93,Tee
13971,302,Mug
13972,666,Cap
13973,163,Tee
13974,311,Mug
13975,637,Cap
13976,149,Tee
13977,605,Mug
13978,1093,Cap
13979,265,Tee
13980,244,Mug
13981,440,Cap
13982,110,Tee
13983,433,Mug
13984,754,Cap
13985,190,Tee
13986,209,Mug
13987,363,Cap
13988,99,Tee
13989,360,Mug
13990,650,Cap
13991,145,Tee
13992,358,Mug
13993,608,Cap
13994,147,Tee
13995,601,Mug
13996,1041,Cap
13997,273,Tee
13998,239,Mug
13999,448,Cap
14000,99,Tee
14001,399,Mug
14002,754,Cap
14003,188,Tee
14004,214,Mug
14005,382,Cap
14006,99,Tee
14007,352,Mug
14008,688,Cap
14009,186,Tee
14010,337,Mug
14011,645,Cap
14012,152,Tee
14013,645,Mug
14014,1115,Cap
14015,284,Tee
14016,246,Mug
14017,424,Cap
14018,111,Tee
14019,446,Mug
14020,833,Cap
14021,208,Tee
14022,243,Mug
14023,489,Cap
14024,108,Tee
14025,444,Mug
14026,876,Cap
14027,206,Tee
14028,435,Mug
14029,795,Cap
14030,191,Tee
14031,741,Mug
14032,1339,Cap
14033,327,Tee
14034,305,Mug
14035,536,Cap
14036,123,Tee
14037,530,Mug
14038,938,Cap
14039,228,Tee
14040,264,Mug
14041,473,Cap
14042,112,Tee
14043,425,Mug
14044,819,Cap
14045,226,Tee
14046,423,Mug
14047,785,Cap
14048,197,Tee
14049,719,Mug
14050,1290,Cap
14051,304,Tee
14052,292,Mug
14053,495,Cap
14054,138,Tee
14055,514,Mug
14056,968,Cap
14057,233,Tee
14058,208,Mug
14059,381,Cap
14060,99,Tee
14061,362,Mug
14062,643,Cap
14063,173,Tee
14064,291,Mug
14065,602,Cap
14066,150,Tee
14067,576,Mug
14068,1116,Cap
14069,264,Tee
14070,236,Mug
14071,435,Cap
14072,112,Tee
14073,417,Mug
14074,774,Cap
14075,194,Tee
14076,204,Mug
14077,360,Cap
14078,93,Tee
14079,367,Mug
14080,636,Cap
14081,171,Tee
14082,323,Mug
14083,601,Cap
14084,136,Tee
14085,524,Mug
14086,1084,Cap
14087,273,Tee
14088,211,Mug
14089,470,Cap
14090,104,Tee
14091,396,Mug
14092,751,Cap
14093,191,Tee
14094,191,Mug
14095,369,Cap
14096,91,Tee
14097,320,Mug
14098,626,Cap
14099,166,Tee
14100,336,Mug
14101,628,Cap
14102,148,Tee
14103,585,Mug
14104,1154,Cap
14105,247,Tee
14106,236,Mug
